id,name_cn,rank,total,total_score,prob_score,simp_score,conf_score
319126,君が好き。THE ANIMATION,6412,233,-43889,-1193.0287,-1696,-6771.1352
319127,おね→ショタ←おね THE ANIMATION,5585,166,-24119,-914.5144,-1360,-4458.9969
319252,忧国的莫里亚蒂 第二季,4317,693,-83130,-781.6741,-1470,-7125.8511
319286,见面之后5秒开始战斗,7137,1639,-429978,-3083.559,-4981,-30444.051
319390,宇宙战舰大和号2205 新的出发 前篇 -TAKE OFF-,2279,52,-719,37.049,-89,-11.0639
319410,美少年侦探团,2170,826,0,0.0,0,0.0
319448,高达创形者 Battlogue,3880,51,-8364,-442.3753,-697,-1891.3784
319513,女友成双,6767,1870,-431110,-2691.5924,-4513,-28237.1788
319560,トロみつ娘の秘湯サービス ～とろッとろちゅるちゅるご奉仕させてください～,4833,61,-8055,-422.0041,-697,-1813.7444
319739,因为不是命中注定的同伴而被赶出了勇者的队伍、从此以后过上了悠闲的隐居生活,6886,2380,-557076,-3083.6456,-4989,-34238.5438
319894,地味变!!～改变土妹子的纯洁异性交往～,7179,278,-121004,-2954.0903,-4422,-17645.0516
320052,佐佐木与宫野,4671,242,-35028,-835.6563,-1412,-5072.7647
320147,蛹梦,3281,165,-17580,-262.6757,-553,-2111.2011
320215,百妖谱 第二季,3583,152,-15911,-482.9225,-898,-2647.0373
320218,仙王的日常生活 第二季,7590,303,-85146,-2303.8859,-2912,-12961.8853
320219,元龙 第二季,7643,395,-121899,-2943.5207,-3698,-17385.6938
320221,黑门,2916,184,-7962,-184.0883,-433,-1159.8568
320224,时光代理人,1164,1547,87679,2083.6292,3577,12732.6316
320232,爸妈来自二次元,7467,123,-35906,-1520.453,-1895,-7102.2085
320239,血与心,3421,60,-3504,-206.0431,-355,-838.528
320241,永生,6799,55,-9823,-631.8626,-768,-2458.7803
320242,凡人修仙传 特别篇 燕家堡大战,1754,398,8540,728.6498,1318,2910.7799
320413,开心宝贝之开心超人,4753,52,-7208,-420.6653,-693,-1711.2335
320463,最终幻想VII：降临之子,581,3120,0,0.0,0,0.0
320493,天使降临到了我身边！Precious Friends,3538,726,-61702,-192.3113,-350,-3734.6392
320496,シコやかなるときもハメるときも,6679,80,-24285,-1196.882,-1798,-5250.8578
320733,黄金神威 小剧场 第三季,5233,89,-39373,-1478.3177,-2442,-7365.3909
320823,来冲浪吧！！美少年！！,6943,76,0,0.0,0,0.0
320824,来冲浪吧！！美少年！！,6943,76,-48357,-2292.862,-3031,-10277.9237
320839,虚构推理 第二季,4057,1607,-124347,-109.3341,-202,-5480.6342
320851,精灵幻想记,7151,1726,-473046,-3539.2746,-5410,-34244.0953
320857,Tropical-Rouge！光之美少女,1242,174,11024,474.3103,838,2255.893
321092,暗芝居 第八季,7347,111,-71440,-2666.9518,-3599,-13307.8712
321117,剧场版 我的英雄学院 World Heros' Mission,7396,123,-36106,-1392.8031,-2194,-6788.9664
321190,SELECTION PROJECT,6137,522,-123481,-1703.4717,-2695,-12916.7067
321196,电影 Healin' Good ? 光之美少女 梦想的小镇心动不已！GoGo！大变身！！,4707,56,-16751,-891.3708,-1468,-3796.0898
321215,Glass the movie,1963,60,3113,232.3444,438,846.0266
321387,甜梦猫 MIX!,3157,84,-11946,-501.2721,-913,-2370.2059
321407,如果究极进化的完全沉浸RPG比现实更垃圾的话,7421,1207,-385306,-3549.2839,-5559,-31586.1757
321560,第一次的看家,6615,121,-37762,-1568.3719,-2357,-7429.7804
321757,CONNECTED...,6668,57,-31263,-1635.8851,-2097,-6990.8471
321825,杀爱,7230,383,-146264,-2792.2696,-4031,-18413.0259
321885,链锯人,2388,8373,-59250,1511.2723,2671,9804.7345
322102,鬼灭之刃 柱合会议?蝶屋敷篇,4451,334,-58466,-995.4843,-1637,-7051.7794
322130,在异世界迷宫开后宫,6831,2240,-466999,-2648.5659,-4456,-29313.8757
322193,橘色荣耀,6576,204,-80420,-2054.0553,-3074,-12009.8103
322349,剧场编集版 隐瞒之事 -秘密是什么-,1468,598,57904,1770.3829,2760,9663.8453
322449,蜡笔小新：谜案！天下春日部学院的怪奇事件,2458,160,-6280,-3.5015,-155,-560.6849
322535,龙与雀斑公主,7212,947,-265298,-2944.5644,-5015,-24247.0197
322859,我立于百万生命之上 第二季,5793,1180,-213080,-1578.8593,-2816,-15838.9619
322898,期待在地下城邂逅有错吗Ⅲ OVA,4512,514,-91816,-867.1627,-1432,-8202.7407
322899,总之就是非常可爱 ～SNS～,4340,810,-139053,-1366.6839,-2433,-12010.9854
322900,终末的女武神,7298,668,-218761,-3486.9459,-5408,-24449.163
322926,大人的防具店 第二季,7182,206,-120229,-3110.9148,-4338,-18107.6877
322955,铂金终局,7329,684,-232735,-3051.7072,-4877,-23518.2585
322967,境界触发者 第三季,333,450,101310,2497.8075,4104,14766.1835
323158,大正处女御伽话,4603,768,-105808,-1015.4171,-1797,-9016.1376
323626,女孩的钓鱼慢活,3109,1808,-94926,208.191,378,-2249.9376
323651,熊熊勇闯异世界 Punch!,6184,155,-25646,-953.8991,-1384,-4738.7614
323655,东方少年,7509,208,-110020,-3083.8505,-3910,-17304.9101
323682,紫阳花散落之时,4509,466,-47927,-720.2483,-1152,-5297.5803
323684,向日葵绽放之夜,3615,443,-30193,-475.7559,-852,-3353.6865
323744,霸凌～复仇催眠～,2060,685,28432,924.9792,1595,5248.8624
323745,JK风俗学园祭,5218,267,-35841,-946.0788,-1512,-5396.7577
323747,真实工口游戏2,6013,168,-27363,-955.0487,-1374,-4841.1812
323840,魔法科高校的优等生,7288,697,-297003,-3714.7451,-5457,-29051.0347
323960,IDOLiSH7-偶像星愿- Third BEAT!,2249,120,3249,319.6639,707,1111.9094
324235,佐贺偶像是传奇 复仇,481,4747,0,0.0,0,0.0
324240,已婚女人玛莉的性生活,3783,116,-7624,-255.9189,-343,-1368.7007
324249,Fate/Grand Carnival,2340,838,-3233,952.1853,1597,3704.153
324285,渔港的肉子酱,3489,336,-22097,-64.8116,-190,-1601.2602
324295,式守同学不只可爱而已,6937,1549,-323917,-2566.6265,-4379,-24111.0594
324555,「无能的奈奈」迷你动画,5854,63,-25969,-1329.2628,-2097,-5752.344
324632,実娘（あの子）の代わりに好きなだけ,6607,79,-23924,-1297.7137,-1959,-5462.6392
324720,灌篮高手,453,957,156125,3411.0646,5060,20935.7333
324728,即使如此依旧步步进逼,5399,1040,-176804,-1552.9271,-2592,-14218.6761
324825,令人在意的室友,5353,99,0,0.0,0,0.0
325097,最游记 RELOAD -ZEROIN-,4800,76,-19928,-940.444,-1446,-4214.377
325178,PUI PUI 天竺鼠车车,1011,1094,93088,2252.8937,3706,13609.6547
325281,白沙的水族馆,3908,2219,-173134,-117.6834,-263,-6155.3978
325285,奇巧计程车,40,10434,1680866,5731.9627,7470,78013.7201
325286,薇薇 -萤石眼之歌-,2141,5200,-39615,1324.6154,2257,7488.8691
325571,哆啦A梦：大雄的宇宙小战争 2021,6457,236,-63099,-1669.1187,-2513,-9620.9356
325585,无职转生～到了异世界就拿出真本事～ 第2部分,80,10282,1358519,4690.7514,7081,63551.0701
325587,我的青春恋爱物语果然有问题 完 OVA,5708,728,-95894,-1298.226,-2581,-9629.5527
325612,蓝色时期,3601,1015,-24723,537.8232,852,1346.2805
325673,祭品公主与兽之王,3996,76,-4800,-260.6279,-434,-1093.4509
325688,迷宫标记者,7529,687,0,0.0,0,0.0
325727,侦探已经死了。,7526,2091,-672578,-4495.9397,-6357,-45253.7951
325728,剧场版 七大罪 被光诅咒的众人,5394,125,-49155,-1617.2387,-2769,-8497.5212
325808,地狱乐,3994,1116,-53747,-243.8948,-439,-3456.3774
325892,暗く黒く,2477,114,42,296.9983,425,761.0559
325982,少女前线,7520,402,-164340,-3201.5946,-4452,-20922.1782
325984,少女前线,7520,402,0,0.0,0,0.0
326151,汉化日记 第三季,4249,206,-21907,-513.8202,-915,-3150.229
326178,恋爱暴君,2124,584,0,0.0,0,0.0
326340,对学生会长的忠告,3539,287,0,0.0,0,0.0
326463,就算是爸爸、也想做,7374,132,0,0.0,0,0.0
326505,进化果实～不知不觉踏上胜利的人生～,7655,855,-381888,-4825.1461,-5915,-37248.509
326590,崩坏3 渡尘,2861,68,-5286,-241.1018,-488,-1102.3865
326644,结城友奈是勇者 啾噜！,6006,213,-91816,-2091.616,-3246,-12879.774
326868,天才王子的赤字国家振兴术,6202,2608,-443326,-1941.6455,-3189,-24514.3075
326869,转生贤者的异世界生活～取得第二职业，成为世界最强～,7618,633,-269373,-4203.1858,-5193,-29759.1007
326870,失格纹的最强贤者,7627,1113,-441392,-4712.3336,-6062,-39094.2789
326871,处刑少女的生存之道,5817,2302,-311236,-1305.3879,-2279,-16931.3746
326874,期待在地下城邂逅有错吗 Ⅳ 新章 迷宫篇,4537,1415,-173580,-787.6148,-1265,-10427.422
326875,背德的境界,6803,123,-27232,-1145.7085,-1826,-5388.6833
326895,夏日重现,771,8762,423067,2901.5851,4814,30420.1744
327055,死神少爷与黑女仆,4138,1629,-173180,-627.7364,-963,-9306.8159
327317,七骑士 革命 -英雄的继承者-,7285,117,-71162,-2584.1071,-3509,-13038.0725
327320,七骑士 革命 -英雄的继承者-,7285,117,0,0.0,0,0.0
327373,名侦探柯南 绯色的不在场证明,6295,230,-76847,-1997.9268,-3312,-11596.9891
327414,鬼灭之刃 初高一体!!鬼灭学园物语,6312,205,-78579,-2242.8656,-3387,-12473.9397
327432,Gift,3897,158,-16887,-165.276,-292,-1815.1252
327519,扰乱 THE PRINCESS OF SNOW AND BLOOD,7362,383,-148366,-2935.4487,-4231,-19088.4489
327536,天使降临到了我身边！Precious Friends,3538,726,0,0.0,0,0.0
327550,剧场短篇 超时空要塞F 时之迷宫,2024,143,3103,360.3574,554,1254.6414
327606,杜鹃的婚约,6979,1148,-289170,-2704.4896,-4324,-23898.5489
327772,卡片战斗先导者overDress,5515,52,-12032,-758.5955,-1183,-2982.8308
327986,变身成黑辣妹之后就和死党上床了。,7477,374,-150132,-3472.6493,-4957,-21054.9237
328012,迷情,7651,253,-117642,-3542.192,-4482,-19301.3949
328032,蔚蓝反射 澪,6790,358,-109738,-2172.2068,-3643,-14147.5612
328195,鬼灭之刃 游郭篇,1271,4648,215400,2590.278,4221,22097.4438
328199,斗罗大陆 第八部分 海神之光,6503,106,-26225,-1187.8281,-1941,-5400.8741
328313,世界顶尖的暗杀者转生为异世界贵族,5892,4055,-575744,-1554.6411,-2643,-24839.9792
328356,将身体献给魔王伊布罗贾,7433,130,-54373,-2204.8099,-2971,-10569.405
328439,白蛇2：青蛇劫起,7209,585,0,0.0,0,0.0
328441,新神榜：杨戬,6782,235,-50507,-1381.5719,-2368,-7833.1945
328443,白蛇2：青蛇劫起,7209,585,-156598,-2599.1566,-4193,-18022.7196
328444,寻龙传说,4925,118,-20608,-779.6595,-1426,-3863.5294
328447,食锈末世录,7308,821,-283926,-3150.1614,-4896,-26095.3756
328466,刀塔：龙之血,4934,242,-33614,-733.3079,-1248,-4655.7543
328512,非人哉 第五部分,2671,116,-1654,90.5636,79,57.9956
328514,枕刀歌：千里不留行,1208,186,14594,897.2752,1654,3606.2386
328575,色情游戏能用来解决所有问题！,3472,316,-6387,-63.6243,-7,-523.9554
328609,孤独摇滚！,68,15056,1542339,4649.7066,7040,66763.5382
328674,夏日幽灵,3923,1558,-144115,-505.823,-997,-7909.4459
328680,一番近くて遠い星,6464,79,-36102,-1482.6538,-2196,-7079.7119
328707,狐妖小红娘 两生花篇,4831,121,-19511,-679.7257,-1088,-3486.2587
328900,魔将の贄3,7032,171,0,0.0,0,0.0
328901,一大早就沉甸甸的牛奶壶,7100,153,0,0.0,0,0.0
329014,里亚德录大地,6819,1402,-350777,-2679.8473,-4306,-26319.2419
329029,厕所里的花子小姐VS强力退魔师 ～对堕落小穴实行精液连续中出的天诛～,7194,192,-60159,-2014.2985,-2943,-10470.7233
329114,想要成为影之实力者！,2120,4538,99295,1738.0864,3044,12972.1054
329160,伍六七之玄武国篇 下篇,1969,1395,5818,1270.6662,2029,5636.2134
329165,夏日友晴天,4438,115,-20485,-776.6173,-1388,-3835.8243
329202,我，小怼,5994,337,-79375,-1454.1617,-2613,-9913.0578
329285,RPG不动产,7257,1002,-283645,-3024.8855,-4586,-25142.9101
329344,陸上部女子は俺の生オナホ!!! The Animation,7360,106,-50138,-2120.3045,-2892,-9985.4309
329407,恶魔城 第四季,1753,132,6024,522.5946,932,1875.7496
329436,魔法科高校的劣等生 追忆篇,5563,482,-114036,-1417.1322,-2489,-11460.1104
329583,指導姦 Day after THE ANIMATION,7364,67,-21968,-1271.8984,-1720,-5193.5261
329585,搾精病棟 THE ANIMATION,5886,321,-53563,-1285.1491,-2042,-7670.2119
329906,间谍过家家,1466,10760,221321,2275.364,3770,23163.4056
329907,外之国的少女,4688,175,-29314,-628.0922,-1045,-4095.8564
329909,RE-MAIN：少年与水球,6119,297,-77223,-1661.28,-2712,-10413.0383
329948,水星领航员 The BENEDIZIONE,377,324,90645,2695.0587,4505,14635.0017
330042,外星也难民 第二季,1943,83,-1693,-25.582,-85,-239.2954
330054,魔王学院的不适任者～史上最强的魔王始祖，转生就读子孙们的学校～ Ⅱ,6820,646,-122921,-1839.6243,-2868,-13315.9045
330055,史上最强的大魔王转生为村人A,7566,1210,-451214,-4580.4857,-5984,-38814.8175
330057,打工吧！！魔王大人,7381,1387,-460469,-3807.1135,-5669,-35442.843
330334,英雄传说 闪之轨迹：北方战役,7297,305,-105667,-2484.8534,-3440,-15061.9052
330335,英雄传说 闪之轨迹：北方战役,7297,305,0,0.0,0,0.0
330336,英雄传说 闪之轨迹：北方战役,7297,305,0,0.0,0,0.0
330394,魔法使的新娘 西之少年与青岚的骑士,3794,265,-33281,-316.1076,-503,-3208.6328
330853,S家に嫁いだM嬢の日常,7252,54,-13793,-884.7384,-1120,-3445.2662
330882,幻变梦境,6841,144,-69484,-2277.3631,-3242,-11988.8902
330883,家属～义母与义妹的娇喘～,6005,226,-40416,-1225.1194,-1871,-6605.7184
330894,境界战机,7640,247,-138998,-3683.5347,-4731,-21195.3785
330918,月与莱卡与吸血公主,5846,1220,-217731,-1500.711,-2630,-15662.081
330973,看得见的女孩,3130,2568,-92728,600.3074,1153,473.5119
331031,绯红结系,7322,208,-94397,-2552.9982,-3780,-14599.0091
331033,寒蝉鸣泣之时 卒,7465,1740,-474338,-3157.0322,-5403,-32566.2684
331099,狐妖小红娘·月红2,4964,52,-6327,-351.6911,-527,-1464.6507
331164,半妖的夜叉姬 第二季,7127,128,-55847,-2160.4586,-3007,-10550.5676
331200,灵笼:INCARNATION 终章,3662,638,-40396,-117.1216,-302,-2579.6705
331306,Assault Lily Fruits,4024,211,-46938,-1030.6864,-1642,-6498.9463
331445,少女手工,1454,2696,64578,1525.6369,2735,10184.3974
331479,新石纪 龙水,1987,1034,26645,1096.2514,1772,5901.2948
331480,明日同学的水手服,613,3833,420776,3231.1018,5434,30980.8885
331489,电影 五等分的新娘,2448,994,-42466,95.0008,207,-1574.524
331535,宿命回响：命运节拍,7330,2360,-635488,-3660.6799,-5672,-39787.4684
331559,剧场版 咒术回战 0,2474,2318,18438,1771.4224,2858,9691.6091
331561,君至彼方、已非吾能企及,7342,134,-48439,-1931.1611,-2975,-9343.929
331592,视觉监狱,7040,90,-41391,-1962.6348,-2829,-8784.4046
331646,无敌少侠,1085,154,9755,660.5586,1218,2555.3745
331692,瓦尼塔斯的手札,4917,930,-141349,-1163.9906,-1930,-11166.622
331751,IDOLiSH7-偶像星愿- Third BEAT! 第二部分,1613,74,2915,250.8795,552,870.4259
331752,进击的巨人 最终季 Part.2,738,4611,395332,3227.924,5520,30479.4734
331887,86 -不存在的战区- 第二季,308,5663,555350,3358.0358,5431,35255.012
331897,我家弟弟真的超级大，不来看看？,2647,652,492,554.8139,937,2247.3986
331921,天地创造设计部 特别篇,3664,205,-26774,-489.5526,-897,-3419.4216
331935,奇蛋物语 特别篇,7658,2188,-832609,-5525.7068,-7037,-56100.8262
331936,瑞克和莫蒂 第五季,962,1008,53024,1834.5922,3095,9726.2891
331946,RE:cycle of the PENGUINDRUM [前篇] 你的列车是生存战略,1603,365,30013,1401.1432,2274,6527.452
332043,黑兽2,7611,206,-79032,-2762.4123,-3470,-14149.8851
332117,逆转世界的电池少女,5495,890,-173865,-1370.2305,-2335,-13652.6039
332133,风都侦探,2612,1233,-10352,720.8514,1200,2783.7549
332261,JOJO的奇妙冒险 石之海,791,4400,363786,3633.1468,5704,31725.4716
332365,熊出没·重返地球,3588,118,-8404,-250.9943,-537,-1415.5651
332446,恋爱要在世界征服后,3016,1449,-49637,344.4986,657,-442.5413
332467,特斯拉笔记,7388,62,-32250,-1792.704,-2349,-7464.7383
332570,迷你龙小剧场,1973,757,14725,1267.1538,2036,5720.9085
332585,舞动不止,2922,488,-16,416.0668,731,1618.2325
332649,漂流少年,568,4711,340235,2801.2175,5336,26493.323
332655,指尖传出的真挚热情2-恋人是消防员-,6856,93,-41982,-2060.072,-2963,-9047.8471
332676,出包日记～?教师 动画版,2186,82,716,160.6147,300,434.5382
332696,极主夫道 Part 2,4471,1001,-146741,-891.1856,-1512,-10197.32
333158,更衣人偶坠入爱河,1217,7302,298945,2465.5132,4152,24800.4585
333176,这个医师超麻烦,6016,1094,-203057,-1900.4272,-3246,-16774.134
333349,迦希女王不会放弃,5070,1085,-166117,-1132.926,-1967,-11907.146
333381,枕刀歌之尘世行,1971,88,5678,459.9186,755,1638.8394
333442,世界尽头的圣骑士,7484,1151,-413887,-3887.1987,-5602,-34322.3027
333448,骸骨骑士大人异世界冒险中,6529,1463,-318489,-2242.1662,-3673,-23000.9053
333449,骸骨骑士大人异世界冒险中,6529,1463,0,0.0,0,0.0
333598,键等,2084,1280,-6307,1050.6691,1827,4401.9298
333610,今泉家似乎成了辣妹聚集地,3294,346,-12355,-59.458,-53,-901.3506
333613,真子酱开发日记,5410,236,-37287,-1020.2389,-1795,-5793.3492
333614,NTR姐姐,5660,274,-36877,-893.3216,-1608,-5337.4078
333615,NTR女友,6129,232,-43144,-1212.1382,-2103,-6774.6633
333623,创之界限 -#000000-,6454,252,-73870,-1785.8753,-3040,-10660.7014
333624,创之界限 -#FFFFFF-,5395,161,-40900,-1299.6712,-2100,-6905.2636
333664,相合之物,376,4552,481010,3259.6847,5332,32670.0071
333707,爱、死亡 &amp; 机器人 第三季,2228,1366,5910,1422.4,2463,6506.1697
333716,我让最想被拥抱的男人给威胁了。～西班牙篇～,3307,60,-5722,-360.0982,-618,-1415.8087
333853,异世界食堂2,3080,884,-45234,110.0078,183,-1570.1969
334105,剧场版 魔法少女小圆 〈魔女之夜的回天〉,208,81,7654,392.567,749,1686.5245
334201,剧场版 Free!-the Final Stroke- 前篇,5248,72,0,0.0,0,0.0
334319,魔法使黎明期,7593,570,-241075,-3621.524,-5011,-26286.6504
334324,安妮特与莉莉安娜 THE ANIMATION,6956,104,-31449,-1411.1127,-2214,-6465.9278
334346,漂流少年,568,4711,0,0.0,0,0.0
334399,成龙历险记 第二季,687,553,54574,1884.5656,3036,9668.1955
334400,成龙历险记 第三季,1072,391,28107,1238.3932,2027,5817.197
334401,成龙历险记 第四季,1021,354,32388,1381.9329,2206,6504.7894
334402,成龙历险记 第五季,1244,309,20159,1048.2224,1643,4613.8249
334420,碧池的淫姐大人,7353,90,-32257,-1628.7683,-2164,-7088.9634
334495,180秒能让你的耳朵幸福吗？,7207,539,-196638,-3104.5694,-4587,-22197.4709
334498,歌愈少女,5401,372,-68231,-1143.8542,-2000,-8068.3093
334999,来自深渊 烈日的黄金乡,99,6253,0,0.0,0,0.0
335036,英雄联盟：双城之战,63,4888,706725,4967.0481,6939,48039.0724
335160,灵笼:INCARNATION 特别篇,1388,619,14550,786.1401,1434,3676.6478
335225,古见同学有交流障碍症,2321,3169,-70206,653.1343,1184,1820.5744
335389,OVERLORD IV,4013,3368,-248808,-111.5582,-154,-7983.667
335502,龙珠超 超级英雄,5247,257,-50050,-1070.2193,-1863,-6867.1716
335579,Love Live! 虹咲学园校园偶像同好会 第二季,829,2420,119061,1671.0465,2867,12611.6508
335580,Love Live! 虹咲学园校园偶像同好会 第二季,829,2420,0,0.0,0,0.0
336202,斗罗大陆 第九部分 山雨欲来,6580,97,-24576,-1159.1269,-1705,-5175.8893
336340,吞噬星空 地球篇,4388,63,-5149,-311.4643,-606,-1247.4844
336458,与成为异世界美少女的大叔一起,4892,2455,-281184,-993.6062,-1740,-14191.4997
336522,剧场版 空之境界 俯瞰风景3D,873,96,7736,471.8537,756,1883.2876
