id,name_cn,rank,total
121746,哆啦A梦七小子GOAL!GOAL!GOAL!!,3504,56
121747,大雄的结婚前夜,1252,224
121748,大雄与奶奶的回忆,952,58
121804,魔力家族 La prima festa,5020,64
121880,扶她部,5358,277
121881,しゃぶらレンタル エッチなおねえさんとのエロエロレンタルお勉強 THE ANIMATION,6628,169
121882,洞穴深处的隐秘场所,7327,104
121883,彼女は誰とでもセックスする。,6632,223
122023,理～你的心洒落的碎片～,6343,202
122024,理～你的心洒落的碎片～,6343,202
122042,军人少女,6676,530
122105,军人少女,6676,530
122606,电波教师,7034,546
122772,六心公主,6429,59
122864,怪盗Joker2,1581,105
122890,蜡笔小新 我的搬家物语 仙人掌大袭击,4555,196
123025,心灵想要大声呼喊。,2533,2905
123136,排球少年剧场版 结束与开始,2158,239
123178,禁忌咒纹,7592,1003
123256,超级肥皂,1698,88
123281,西游记之大圣归来,3299,2201
123335,星蝶公主 第一季,2103,129
123467,环保剑,3466,69
123539,其实我是,5954,520
123568,请问您今天要来点兔子吗？？,825,4938
124185,潮与虎,3728,693
124269,盛宴,2729,112
124341,水星领航员 The AVVENIRE,72,1073
124532,玻璃之花与崩坏的世界,6221,1447
124615,百万偶像,7443,121
124646,小魔女学园 魔法游行,671,2728
124649,马男波杰克,480,547
124778,魔鬼恋人 第二季,6908,265
124969,机动战士高达00 Special Edition,2807,103
125025,第九届东方M-1漫才大赛,1300,96
125049,与魔共舞,6817,279
125448,3Ping Lovers！☆欢迎来到一夫二妻的世界♪ THE ANIMATION,5922,269
125449,LOVELY×CATION THE ANIMATION,3792,560
125624,英国一家，吃在日本,2344,228
125807,攻壳机动队ARISE ALTERNATIVE ARCHITECTURE,2941,623
125896,群居姐妹,5051,876
125899,那年那兔那些事儿,6651,904
125900,锁链战记～赫克瑟塔斯之光～,6358,387
125917,Chaos Dragon 赤龙战役,7659,1195
125919,四叠半神话大系,39,8973
125939,Chaos Dragon 赤龙战役,7659,1195
126018,机器人9号,3298,108
126024,创圣的大天使LOGOS,7409,353
126034,赤发白雪姬,2637,2350
126157,至高指令 OAD,7448,256
126165,アラルガンド The Animation,4656,237
126169,3Ping Lovers！☆欢迎来到一夫二妻的世界♪ THE ANIMATION,5922,269
126172,狂热纯爱,7037,126
126173,ReLIFE,619,5962
126174,ケダモノ（家族）たちの住む家で,6870,224
126175,小桃小栗 Love Love物语,4474,427
126176,ボクの弥生さん,6914,172
126177,黑白来看守所,6691,820
126180,イエナイコト THE ANIMATION,7306,147
126183,ふくびき!トライアングル～双葉はあたふた～♥～,6948,174
126184,聖ヤリマンシスターズ☆パコパコ日記 THE ANIMATION,7133,119
126185,POP IN Q,6306,182
126186,漫喫ハプニング,4311,406
126187,直入高潮 欢迎来到生粹庄,5486,239
126188,あい☆きゃん～はめドル・レイナ〜囁く憎棒に拒み潤う媚肉♥～,7166,193
126189,異国なレトロ,7272,136
126190,炎の孕ませ乳（パイ）ドルマイ★スター学園Z THE ANIMATION,4322,308
126191,巨乳幻想,3995,372
126192,少女教育,6563,236
126193,扶她部,5358,277
126198,哆啦A梦,81,2866
126199,哆啦A梦,81,2866
126324,悦楽の胤 THE ANIMATION,6847,149
126461,樱子小姐的脚下埋着尸体,4126,3031
126581,无头骑士异闻录×2 承 我的心是火锅的形状,1869,899
126606,第三飞行少女队,3998,1434
126615,海绵宝宝 第三季,1024,232
126616,海绵宝宝 第四季,1729,154
126617,海绵宝宝 第五季,2251,124
126618,海绵宝宝 第六季,2362,103
126619,海绵宝宝 第七季,2244,71
126623,海绵宝宝历险记：海绵出水,4886,191
130294,あい☆きゃん～はめドル・レイナ〜囁く憎棒に拒み潤う媚肉♥～,7166,193
126779,青春×机关枪,6728,937
126798,告白实行委员会 告白预演,4816,405
127120,ふくびき!トライアングル～双葉はあたふた～♥～,6948,174
127166,黑白无双,4720,130
127174,游戏王－怪兽之决斗,321,2174
127294,维纳斯计划 CLIMAX,7000,64
127306,三只小猪,3495,96
127346,进击的巨人 OAD,2327,1800
127347,进击的巨人 OAD,2327,1800
127348,兄弟战争,6873,866
127352,无头骑士异闻录,264,10603
127448,天行九歌,2881,293
127563,一拳超人,187,11949
127573,摇曳百合 3☆High!,789,2735
127596,战地启示录,4221,74
127724,落第骑士英雄谭,4655,3885
127790,玻璃之花与崩坏的世界,6221,1447
127817,浜虎SD,4387,53
127827,High School DxD DX OAD,4060,521
127979,魔物娘的同居日常,5588,1882
128131,冰雪奇缘2,4565,655
128239,同级生,880,900
128257,姉弟のカンケイ,2561,414
128322,噬血狂袭 女武神的王国篇,4645,990
128635,若叶女孩,3467,1215
128801,"Wake Up, Girls! 超越深限",3581,304
128885,新妹魔王的契约者 BURST,6716,1291
128952,排球少年剧场版 胜者与败者,1755,234
129007,高校星歌剧,4123,311
129014,拂晓的尤娜 OAD,2406,231
129087,教室☆危机,4292,1278
129091,女武神驱动 MERMAID,6187,772
129103,黑白小姐 第二季,5313,727
129105,黑白小姐 第二季,5313,727
129131,创势的大天使EVOL,3846,137
129222,飙速宅男 剧场版,3188,86
129224,小马宝莉：友谊就是魔法 第五季,488,272
129233,第二届东方M-1漫才大赛 重制版,1241,73
129246,电影 High☆Speed! -Free! Starting Days-,3183,397
129384,和歌子酒,3556,915
129574,舰队Collection 剧场版,6113,976
129614,秦时明月之帝子降兮,5067,171
129687,东京喰种 JACK,5582,697
129703,漂流武士,1905,1124
129770,七大罪 OAD,4384,362
129805,混沌子,7336,1548
129807,命运石之门 0,261,7054
129824,超自然9人组,2164,3792
129844,钻石王牌 第二季,634,519
129960,长门有希酱的消失 OAD,4497,441
129976,人造人009VS恶魔人,5570,59
129988,野良神 ARAGOTO,1730,5204
130093,不思议美眉,4080,327
130098,海洋奇缘,2606,280
130131,蜘蛛侠 第一季,1451,88
130165,蝙蝠侠VS罗宾,5447,58
130230,苍穹之法芙娜 EXODUS 第2期,337,887
130231,偶像大师 灰姑娘女孩 第2期,1475,1611
130233,秋之鼓点,3695,235
130234,灰色的乐园,1360,2719
130250,学战都市Asterisk,6683,2614
130294,あい☆きゃん～はめドル・レイナ〜囁く憎棒に拒み潤う媚肉♥～,7166,193
130344,超神学院 第三季 神与神,4261,136
130353,神魂合体豪旦那！！,3402,103
130364,勇者大冒险,3518,165
130373,血界战线,1014,6057
130433,正义联盟：神明与怪物,1938,74
130452,网球并不可笑嘛 5期,2521,544
130556,银魂 JUMP动画巡回展 2014,1669,203
130609,台风的诺尔达,7369,442
130747,小门神,5215,68
130837,青春之旅 OAD,3764,380
131090,学园帅哥,6770,276
131195,人造人009VS恶魔人,5570,59
131225,我叫白小飞,6851,168
131427,名侦探柯南 纯黑的恶梦,6569,1576
131540,选择破坏者WIXOSS剧场版,3113,316
131622,小王子,3748,242
131717,新我们这一家,1326,97
131779,海底总动员2：多莉去哪儿,4632,303
131800,长骑美眉,4527,394
131803,家有穆珂,3362,196
131886,あねいも,4265,191
131891,暗杀教室 第二季,765,4236
131901,神怒之日,7535,276
132197,小羊肖恩,1750,232
132212,超级恋人,5134,420
132220,龙珠超,4444,1005
132370,老鼠的麻烦,1480,52
132373,猫的协奏曲,85,356
132422,超级无敌掌门狗：引鹅入室,1709,51
132454,螺旋溯行的黑暗世界,7441,119
132559,ヴィクトリアメイド マリアの奉仕,2441,474
132580,Code Geass 亡国的阿基德 最终章「致我所爱」,7527,850
132691,麻吕的患者是蓝领,7130,195
132725,监狱兔 前传,2191,472
132728,路人女主的养成方法 ♭,1602,7286
132734,路人女主的养成方法 ♭,1602,7286
132754,骇客娃娃,3310,1068
132817,拳愿阿修罗,1433,931
132829,枕男子,7078,266
132981,巴哈姆特之怒 VIRGIN SOUL,4757,1291
133192,青年黑杰克,5451,876
133193,乱步奇谭,7058,2772
133201,Love Live! 学园偶像 电影,1567,2179
133387,最弱无败神装机龙,6973,1658
133403,百武装战记,7432,962
133608,怪物弹珠,5740,61
133679,死神 雨中的回忆,4784,131
133680,死神 被封印的狂乱之剑,5932,142
133860,疯狂动物城,554,4958
133861,冰雪奇缘2,4565,655
133903,全部成为F THE PERFECT INSIDER,2459,2512
133962,怪兽酒场 干杯！,5533,103
133975,剧场版 妖精的尾巴 龙泣,6053,172
134038,比基尼勇士,6419,800
134043,竖笛与双肩书包,4863,1183
134057,绝命制裁X OAD,6240,117
134204,爆音少女!!,5050,480
134261,妖精的尾巴 OAD,3776,120
134318,妖怪手表,1815,170
134327,少女教育,6563,236
134390,黑之宣告,6663,1112
134543,幻想万华镜 花之异变之章,2008,628
134711,纯情罗曼史 OAD,2063,209
134951,女皇之刃 魔法之书,5508,150
135201,姚色牛奶,7190,99
135202,洲崎西 THE ANIMATION,5715,848
135275,为美好的世界献上祝福！,743,10630
135479,逆転魔女裁判 ～痴女な魔女に裁かれちゃう～ THE ANIMATION,4621,323
135558,好朋友,4181,54
135802,女忍：堕落的公主,4610,96
135805,亚人 -冲动-,1156,1578
135816,神圣之门,7444,315
135875,数码宝贝大冒险 tri. 第一章「再会」,7172,1082
136008,黑之教室,7249,164
136034,学院时间停止,6655,356
136213,春&amp;夏推理事件簿～春太与千夏的青春～,6501,1297
136225,亚人 -冲突-,2156,395
136226,亚人 -冲戟-,2256,299
136249,百变机兽之洛洛历险记,2707,405
136311,摇曳百合 夏日时光！+,1121,1564
136336,传颂之物 虚伪的假面,5173,1863
136351,摇曳百合 夏日时光！+,1121,1564
136371,情热传说 the X,5383,1734
136600,色彩缤纷忍者画卷,5973,60
136601,乌托邦,6970,59
136603,风之又三郎,4270,101
136756,星游记之风暴法米拉,6845,240
136764,KOWABON,6751,473
136876,迷雾中的小刺猬,1013,59
136883,跳,1219,155
136913,弱酸性百万亚瑟王,3517,123
136940,超级无敌掌门狗：月球野餐记,1509,103
137062,普通女高中生要做当地偶像 OVA,2998,234
137063,干物妹！小埋 OAD,4205,1534
137292,年老的鳄鱼,2656,57
137375,Go! Princess 光之美少女,485,410
137504,汽车人总动员,7672,210
137580,海贼王 萨波特别篇 三兄弟的羁绊 奇迹的再会和被继承的意志,2954,156
137722,只有我不存在的城市,527,7936
137892,爱宠大机密,4455,323
137937,狐妖小红娘 下沙篇,3732,904
138053,Anne Happy♪,3224,1637
138180,红白黑黄 第三季,2407,1019
138205,小森同学拒绝不了！,6321,1193
138210,大叔与棉花糖,5812,646
138352,囝仔小短篇,4369,64
138440,初恋Monster,7340,456
138612,圣剑使的禁咒咏唱,7572,1364
138754,歌之王子殿下 真爱LEGEND STAR,5551,132
138765,潮与虎,3728,693
138829,终物语,496,4690
138834,雨色可可 欢迎来到Rainy color！,7371,106
138844,电影 Go! Princess 光之美少女 Go！Go！！豪华三部曲！！！,2395,132
138960,温泉幼精箱根酱,6895,661
139022,Concrete Revolutio 超人幻想,851,2587
139038,彼女がネコミミに着替えたら,7348,100
139043,厳格クールな先生がアヘボテオチ!,6155,247
139046,女神异闻录3 剧场版 第四章 重生之冬,1779,378
139081,十万个冷笑话 第三季,6801,298
139137,克拉斯卡劳埃德,4230,204
139221,Dimension W -第四次元-,3313,1593
139302,Dimension W -第四次元-,3313,1593
139317,偶像活动 第二年,2357,148
139318,偶像活动 第三年,3788,101
139324,机动战士高达 铁血的奥尔芬斯,3087,2177
139378,女仆和巨乳魂 THE ANIMATION,7604,105
139400,出来吧小魔神 胡巴,4562,52
139408,阿松,1070,2233
139454,小魔女学园 魔法游行,671,2728
139475,不才・秋山优花里的战车讲座,4563,264
139572,OVERLORD,2610,7955
139654,头文字D Extra Stage,3593,158
139655,头文字D Battle Stage,2078,80
139663,樱桃小丸子：来自意大利的少年,3253,51
139670,哆啦A梦：新·大雄的日本诞生,3530,431
139719,鬼父 恢复,6226,447
139786,12岁 第二季,5483,67
139800,侦探小队KZ事件簿,6732,131
139830,梦幻之星online2,7050,331
139944,没有黄段子存在的无聊世界,6476,5456
139950,金田一少年事件簿R 2期,2221,227
139964,吸血鬼仆人,7067,256
139965,吸血鬼仆人,7067,256
140001,Re：从零开始的异世界生活,1267,12580
140020,从很久以前就喜欢你了。～告白实行委员会～,4467,969
140075,小马宝莉：友谊大赛,2663,57
140307,Pokémon the movie XY&amp;Z 波尔凯尼恩与机巧的玛机雅娜,4183,258
140428,恶魔克星～色色的恶魔退治～,6041,144
140634,东京喰种 PINTO,5964,613
140656,蝙蝠侠：血脉恩仇,4637,51
140657,蝙蝠侠：致命玩笑,6215,89
140826,狂热纯爱,7037,126
140986,日本桥高架下R计画,1944,125
141078,牙狼 红莲之月,6448,211
141079,境界触发者,4190,798
141160,学園の生贄――慰み者と化した巨乳不良少女～白濁に侵される褐色&amp;堕肉の狂宴～ THE ANIMATION,7332,97
141161,ネトラセラレ,7402,148
141225,彗星路西法,7389,648
141246,怪兽酒场 干杯！,5533,103
141279,月光旅程 -Lift off-,973,222
141346,堕天使之零,3793,79
141512,冰堂伊吹～完美的伊吹会长是拘束抖M的原因～,6940,235
141530,瑞克和莫蒂 第二季,42,2975
141571,傲娇公主,3901,449
141584,宇宙战舰大和号2202 爱的战士们 第一章「嚆矢篇」,2292,146
141588,欧西里斯的天秤,3745,122
141616,偶像活动 第四年,3015,89
141780,进击！巨人中学校,5428,865
141781,进击！巨人中学校,5428,865
141799,飞翔的魔女,770,3446
141806,炸猪排DJ扬太郎,2951,97
141852,咱们裸熊,913,691
142086,故事少女穗乃花,6627,52
142153,告白实行委员会 我于此刻恋上你,4837,370
142409,空战魔导士候补生的教官 OAD,7120,172
142678,我的青春恋爱物语果然有问题 续 OVA,1322,3255
142758,线上游戏的老婆不可能是女生？,6479,4496
142810,OVERLORD,2610,7955
142812,鬼牌游戏,1689,2052
142990,虹色时光,5446,331
143046,コスプレ楽園,6543,79
143093,舰队Collection 剧场版,6113,976
143099,美男高校地球防卫部LOVE！LOVE！,5402,200
143121,姚色牛奶,7190,99
143205,南镰仓高校女子自行车社,5935,193
143339,夏のひめごと。 DVD Edition,3884,124
143351,みずのあおい,4854,93
143558,火星异种 REVENGE,7349,514
143694,银河英雄传说 Die Neue These 邂逅,1162,1463
143696,银河英雄传说 Die Neue These 邂逅,1162,1463
143739,Fate/Zero,160,19030
143740,潮与虎 第二季,3317,367
143751,网球并不可笑嘛 6期,2583,502
143753,任性HighSpec,6822,593
143953,くりぃみぃパイ,7042,131
144041,口水三国,3040,120
144042,红白黑黄,966,2805
144043,Code:Realize ～创世的姬君～,6100,256
144087,马男波杰克2,382,352
144349,武想少女队 OVA,7344,91
144357,文豪野犬,4326,2982
144425,淫兽学园 La☆BlueGirl,5125,64
144465,侦探歌剧 少女福尔摩斯 ～逆袭的少女福尔摩斯～,1382,223
144485,侦探歌剧 少女福尔摩斯 ～逆袭的少女福尔摩斯～,1382,223
144551,青春水球社,6787,155
144620,赤发白雪姬 OAD,2955,494
144650,面包带来和平！,6298,503
144655,海贼王 守护最后的大舞台,3393,68
144659,海贼王 沙漠的王女与海贼们,2071,585
144663,海贼王 绽放在寒冬的奇迹樱花,1416,666
144665,海贼王 父亲宏大的理想,3825,91
144666,海贼王 ROMANCE DAWN STORY,3642,74
144670,海贼王 ROMANCE DAWN STORY,3642,74
144671,海贼王 梦幻足球王,4896,63
144843,高校舰队,2754,2267
144846,海贼王 黄金城,3853,695
144852,排球少年 VS“不及格”,2175,509
145129,动画锻炼！EX,5206,802
145190,兄貴の嫁さんなら、俺にハメられて ヒイヒイ言ってるところだよ,7494,99
145354,玛娜利亚魔法学院,1359,2206
145355,少年女仆,4836,368
145365,腌黄瓜先生,2364,83
145407,赤发白雪姬 第二季,2009,1337
145457,石膏男孩,5889,1371
145521,我们大家的河合庄,2274,2442
145625,姐嫁四重奏,3238,498
145667,血型君3,4807,356
145734,恐怖！僵尸猫,5581,83
145735,影鳄,3692,492
145739,高达G之复国运动 FROM THE PAST TO THE FUTURE,5644,104
145743,无头骑士异闻录×2 转 恋爱故事铿铿铿,2176,658
145745,无头骑士异闻录×2 转 恋爱故事铿铿铿,2176,658
145775,黑白小姐 第三季,5310,510
145781,疾走王子 Alternative,5961,480
145830,アクマノオシゴト,1334,342
145908,三者三叶,3139,1283
145912,无论如何都想加入生肖,3399,115
145946,魔法少女育成计划,6738,1643
146028,人狼暗号1951,6594,87
146093,亚人,1304,4342
146104,历物语,1808,3078
146162,女高中生给你做饭了！,7609,276
146172,ALL OUT!!,5016,93
146181,妖怪名单 第二季,4853,205
146221,小小肚皮,7485,136
146408,精灵宝可梦XY&amp;Z,1763,645
146457,瑞克和莫蒂 第三季,28,3056
146503,境界的轮回 第二季,3505,208
146611,房东妹子青春期,4498,1974
146732,碧蓝幻想,5208,1083
146737,逆转裁判,7055,1760
146861,从前有座灵剑山,7195,820
146923,南方公园 第19季,1222,194
146994,粗点心战争,4481,3571
147036,GATE 奇幻自卫队 炎龙篇,3824,1700
147050,神曲のグリモワール THE ANIMATION,5444,187
147067,女神异闻录5 -THE DAY BREAKERS-,4113,660
147068,3月的狮子,86,6442
147085,怪盗Joker3,1517,76
147147,剧场版 黑子的篮球 终极一战,6027,530
147222,私が虜になって犯る,7449,109
147274,画江湖之灵主,4410,184
147343,愤怒的小鸟,5135,201
147359,一拳超人 OAD,2649,1622
147364,野良神 ARAGOTO OAD,2739,1151
147365,元气少女缘结神 过去篇,1483,521
